timestamp,operation,source_path,dest_path,size_bytes,sha256,task_id,reason,verified
2026-06-15T11:07:11,move,카톡,5.기타\카톡,,,D2-D13_3차,D13 카톡 5.기타 이동(사용자결정),
2026-06-15T11:07:11,move,9.스터디 답안지\형사_스터디_답안지_2026-03-09.hwp,2.형사\96.기타\형사_스터디_답안지_2026-03-09.hwp,68096,b5bc138846be157bf7db1422bdcf9340dfc1bbb8401c02c0ec11f98dc596fce6,D2-D13_3차,스터디답안지 형사 과목 분배,True
2026-06-15T11:07:12,delete-to-trash,9.스터디 답안지,_trash\2026-06-14\9.스터디 답안지,,,D2-D13_3차,분배 후 빈 폴더 정리(9번 확보),
2026-06-15T11:07:13,rename,로스쿨 입시,9.로스쿨입시,,,D2-D13_3차,D13 로스쿨입시 9번 번호화(사용자결정),
2026-06-15T11:09:00,delete-to-trash,5.기타\_노트앱,_trash\2026-06-15\_노트앱,,,folder-cleanup-2026-06-15,2020년 영어수업 노트(.note 290개·법학무관) 사용자 삭제지시 robocopy로 trash이동(원위치 0개),True
2026-06-15T11:14:38,copy,.agent\skills\file-classification\scripts\classification_v3.py,5.기타\_백업\2026-06-14\classification_v3.py.bak-D13b,28634,eea7232e82bb057a1686319e3689c92e019cd111589367531c81101c0d782a17,D2-D13_백업3차,로스쿨입시 9번화 참조갱신 전 백업,False
2026-06-15T11:14:39,copy,.agent\skills\file-classification\scripts\validate_naming_rules.py,5.기타\_백업\2026-06-14\validate_naming_rules.py.bak-D13b,12313,8a9cf3d75e74d5402eef5e4a22b0a9e5931f8f6f137138474c6e3faf1353cba2,D2-D13_백업3차,로스쿨입시 9번화 참조갱신 전 백업,False
2026-06-15T11:14:40,copy,.agent\skills\file-classification\scripts\find_untyped.py,5.기타\_백업\2026-06-14\find_untyped.py.bak-D13b,5267,53f94f48fee25d34d8a95959ef12971086de324147b7f09315cdb08cd017a1c9,D2-D13_백업3차,로스쿨입시 9번화 참조갱신 전 백업,False
2026-06-15T11:14:40,copy,.agent\skills\file-classification\scripts\classification-rules.md,5.기타\_백업\2026-06-14\classification-rules.md.bak-D13b,10891,d31e4eea373d381fd73c09362aa2617978d34666902cecd53264efd863575ed2,D2-D13_백업3차,로스쿨입시 9번화 참조갱신 전 백업,True
2026-06-15T11:14:41,copy,.agent\skills\file-classification\scripts\SKILL.md,5.기타\_백업\2026-06-14\SKILL.md.bak-D13b,5994,2cef548e159ab8a330312d6c5b38c33a1008ab9aa05541012532cc3282a75d62,D2-D13_백업3차,로스쿨입시 9번화 참조갱신 전 백업,True
2026-06-15T11:14:42,copy,.agent\workflows\classification-rules_v2.md,5.기타\_백업\2026-06-14\classification-rules_v2.md.bak-D13b,29768,4143806e73b037815c7dc7572822fbe3ee19caeebaee7232810849c56eeec427,D2-D13_백업3차,로스쿨입시 9번화 참조갱신 전 백업,False
2026-06-15T11:22:26,rename,2.형사\10.형법교안,2.형사\10.김기용_형법교안,,,D2-D13_4차,N-1 강사명 통일(김기용),
2026-06-15T11:22:30,move,작업용\_원본\헌법300_원본_26.pdf,3.공법\94.교재\헌법300_원본_26.pdf,342707638,637c2ca7221a9f58ed3567a5a950fa49b6425da74239b9b3772273c8a5782f21,D2-D13_4차,"D8 헌법300 정본 신설(이동, 중복회피)",True
2026-06-15T13:06:17,move,작업용/{독해책16폴더},1.민사·2.형사·3.공법 루트,,,2026-06-15_대재편세션,독해책 과목별 분산(16폴더),batch
2026-06-15T13:06:17,move,{독해책}/_원본(19권),10.도서관/,,,2026-06-15_대재편세션,완전원본 도서관 별도보관(19),batch
2026-06-15T13:06:17,move,1.민사/{논점재산법·민소사례·송영곤사례연습·신민사법선택형·민사법쟁점노트}/splits,{30·31·33·34·35.송영곤}/교재/,,,2026-06-15_대재편세션,강의중복 독해책 통합(54),batch
2026-06-15T13:06:17,move,2.형사/김기용형총/splits,2.형사/10.김기용_형법교안/교재/,,,2026-06-15_대재편세션,김기용형총 통합(10),batch
2026-06-15T13:06:17,move,1·2·3·4과목/{강혜림·전경운·서보학·홍형철·김성돈·이진·법조윤리·국제법},{과목}/1-1_지난학기/,,,2026-06-15_대재편세션,지난학기 강의 8개 이동,batch
2026-06-15T13:06:17,move,민소사례연습_8판/송영곤 민소법 강의자료18,1.민사/민소사례·34.송영곤_민소/강의자료/,,,2026-06-15_대재편세션,민소 분할·자료 정리,batch
2026-06-15T13:06:17,move,1·3과목/94.교재/{특정5책중복4·분할중복5},_trash/2026-06-14/,,,2026-06-15_대재편세션,교재·분할 중복 정리(약4.6GB),batch
2026-06-15T13:06:17,rename,작업용·과목폴더 48파일,(동일위치),,,2026-06-15_대재편세션,명명규칙 정리(다운로드태그·쉼표·괄호 등 48),batch
2026-06-15T13:06:17,move,강의폴더/{교재·정리·기타}/수업자료85,강의폴더/강의자료/,,,2026-06-15_대재편세션,수업자료 강의자료/ 표준화(85),batch
2026-06-15T13:06:17,move,루트 고동성·.gdoc7·백업zip,찌라시·5.기타/구글문서·_백업,,,2026-06-15_대재편세션,루트 정리,batch
2026-06-15T13:06:17,extract,송영곤_기본민법/zip14,강의자료/보충자료/{폴더},,,2026-06-15_대재편세션,zip 해체(원본→_trash),batch
2026-06-15T13:06:17,create,10.도서관 / 35.송영곤_선택,-,,,2026-06-15_대재편세션,신설 폴더,batch
2026-06-15T13:30:50,move,outputs\02_cards_v37\write_cards_full.py,_trash\2026-06-15\v37_dedup\write_cards_full.py,38905,8b526a3f3faae7783f4b351138cca88f0ed28b51b0d620c6a6f48da55574ad9b,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:30:50,move,outputs\02_cards_v37\write_cards_temp.py,_trash\2026-06-15\v37_dedup\write_cards_temp.py,708,418ba43bb4895ad41c578304362707cbfbcf494e9aefc910a494b088980186de,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:30:51,move,outputs\02_cards_v37\강성민OX3_llamaparse_p241-270_암기장_v37.md,_trash\2026-06-15\v37_dedup\강성민OX3_llamaparse_p241-270_암기장_v37.md,789,db5a451ab310191cc54ca437b19f5facbc9a09b04eca6462aeeed23335bde4c5,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:30:51,move,outputs\02_cards_v37\강성민OX3_llamaparse_p391-420_암기장_v37.md,_trash\2026-06-15\v37_dedup\강성민OX3_llamaparse_p391-420_암기장_v37.md,886,aeb65b319e5c0246cfca00cc3cb6cbd85398acfcd55b04494e7f772fb9002df8,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:30:52,move,outputs\02_cards_v37\강성민OX3_llamaparse_p421-450_암기장_v37.md,_trash\2026-06-15\v37_dedup\강성민OX3_llamaparse_p421-450_암기장_v37.md,1358,a5c772efa5912bcd500f08aefb105a789036ecc103237aa66b9dce5d039344f2,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:30:52,move,outputs\02_cards_v37\강성민OX3_llamaparse_p511-540_암기장_v37.md,_trash\2026-06-15\v37_dedup\강성민OX3_llamaparse_p511-540_암기장_v37.md,1159,73f71dea1dfd60a527e024e659439fb1b708a0275527b0e661db4735482794e6,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:30:53,move,outputs\02_cards_v37\강성민OX3_llamaparse_p541-570_암기장_v37.md,_trash\2026-06-15\v37_dedup\강성민OX3_llamaparse_p541-570_암기장_v37.md,824,fa80d00cf45f0cc0deb36f6d0d2c71bef1a68464752ca323fea82260c82f12e6,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:30:53,move,outputs\02_cards_v37\강성민OX3_p241-270_암기장_v37.md,_trash\2026-06-15\v37_dedup\강성민OX3_p241-270_암기장_v37.md,859,8709e77aca5b7ea85e4336c33a4a637d2b459a7c8fe2f2d7835986f3351110d6,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:30:53,move,outputs\02_cards_v37\강성민OX3_p571-600_암기장_v37.md,_trash\2026-06-15\v37_dedup\강성민OX3_p571-600_암기장_v37.md,952,50f705e7528c1d51c7da286b5b5f944f8712d0829296aa6db95980f757ad430e,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:30:54,move,outputs\02_cards_v37\논점민소_llamaparse_p001-005_암기장_v37.md,_trash\2026-06-15\v37_dedup\논점민소_llamaparse_p001-005_암기장_v37.md,381,e9016db22ee8c891d84047772b0160b7e1d5bb87201c500476c750e05c7653fc,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:30:54,move,outputs\02_cards_v37\논점민소_llamaparse_p001-030_암기장_v37.md,_trash\2026-06-15\v37_dedup\논점민소_llamaparse_p001-030_암기장_v37.md,20651,0a42d3c369c523bed3fb76481f2e778efb0f58872435d168996f65f9fd828d03,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:30:54,move,outputs\02_cards_v37\논점민소_llamaparse_p031-060_암기장_v37.md,_trash\2026-06-15\v37_dedup\논점민소_llamaparse_p031-060_암기장_v37.md,40342,5afa1563ba6502f3b670812354ef84860d97381411ebaf22b45a3eaf74c26cd6,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:30:55,move,outputs\02_cards_v37\논점민소_llamaparse_p061-090_암기장_v37.md,_trash\2026-06-15\v37_dedup\논점민소_llamaparse_p061-090_암기장_v37.md,34479,0471ea9671daabc90050ccee8e780e8ea730b7390819f58edd8a8e2171932e13,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:30:55,move,outputs\02_cards_v37\논점민소_llamaparse_p061-090_암기장_v37_TEMP.md,_trash\2026-06-15\v37_dedup\논점민소_llamaparse_p061-090_암기장_v37_TEMP.md,32574,16a44450fd21eb56b40cf10075b07aa5d05e8dbaaa5604a7752d666d82d6fe13,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:30:55,move,outputs\02_cards_v37\논점민소_llamaparse_p091-120_암기장_v37.md,_trash\2026-06-15\v37_dedup\논점민소_llamaparse_p091-120_암기장_v37.md,41611,b4a44d222a7ec99e9a84dadbaa0aedf687e628135c36dc3f757a733dd89956e2,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:30:56,move,outputs\02_cards_v37\논점민소_llamaparse_p121-150_암기장_v37.md,_trash\2026-06-15\v37_dedup\논점민소_llamaparse_p121-150_암기장_v37.md,39858,da9099399c206d58d790dce1935c2a1dcf9165a175564c2be91e7428d07f788c,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:30:56,move,outputs\02_cards_v37\논점민소_llamaparse_p151-180_암기장_v37.md,_trash\2026-06-15\v37_dedup\논점민소_llamaparse_p151-180_암기장_v37.md,30400,80264bad1f424f5599f62dd57583d5229407091ca747c79618228b1b7f620246,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:30:56,move,outputs\02_cards_v37\논점민소_llamaparse_p181-210_암기장_v37.md,_trash\2026-06-15\v37_dedup\논점민소_llamaparse_p181-210_암기장_v37.md,41675,f842b4700cc2784d153e7305978ce020c87d1eb7b06a8f0581db6cf86bc130f4,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:30:57,move,outputs\02_cards_v37\논점민소_llamaparse_p211-240_암기장_v37.md,_trash\2026-06-15\v37_dedup\논점민소_llamaparse_p211-240_암기장_v37.md,38445,d87c1772491c11f22f501bed52815dba84909af33e106797161e0a07431d79fb,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:30:57,move,outputs\02_cards_v37\논점민소_llamaparse_p241-270_암기장_v37.md,_trash\2026-06-15\v37_dedup\논점민소_llamaparse_p241-270_암기장_v37.md,42086,fc7d1cc9276005b8e440090219e30d38529746e3c8921e4390d03debe74cecd2,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:30:57,move,outputs\02_cards_v37\논점민소_llamaparse_p271-300_암기장_v37.md,_trash\2026-06-15\v37_dedup\논점민소_llamaparse_p271-300_암기장_v37.md,34392,b602e545b9159d32e0e788b5510a388874d856317a7389c3ed60f9d3dc0d69be,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:30:58,move,outputs\02_cards_v37\논점민소_llamaparse_p301-330_암기장_v37.md,_trash\2026-06-15\v37_dedup\논점민소_llamaparse_p301-330_암기장_v37.md,33493,6e105d14a15a27e47d8d01fdeba1fd8ba3d38754cab1ad864ff3a15b1a91be60,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:30:58,move,outputs\02_cards_v37\논점민소_llamaparse_p331-360_암기장_v37.md,_trash\2026-06-15\v37_dedup\논점민소_llamaparse_p331-360_암기장_v37.md,37929,f750daaba22bad51019329f4d2c48f98ac0f79126c5d7a2966f71fa301657412,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:30:58,move,outputs\02_cards_v37\논점민소_llamaparse_p361-390_암기장_v37.md,_trash\2026-06-15\v37_dedup\논점민소_llamaparse_p361-390_암기장_v37.md,38652,d423f22ae9606f49cf98f6dfc9d93d0ad4fa1799860027519e114dc766ee6e9b,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:30:59,move,outputs\02_cards_v37\논점민소_llamaparse_p391-420_암기장_v37.md,_trash\2026-06-15\v37_dedup\논점민소_llamaparse_p391-420_암기장_v37.md,47004,9ef14c6fca11db8bfb773674d429bf25d41c16dcabb789d393cdf6ff2b9e0dd2,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:30:59,move,outputs\02_cards_v37\논점민소_llamaparse_p421-450_암기장_v37.md,_trash\2026-06-15\v37_dedup\논점민소_llamaparse_p421-450_암기장_v37.md,38924,de9a58c98a4699b55779b61cbb7a8afad09c39a32b3395bb163ad20634d75fbd,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:30:59,move,outputs\02_cards_v37\논점민소_llamaparse_p451-480_암기장_v37.md,_trash\2026-06-15\v37_dedup\논점민소_llamaparse_p451-480_암기장_v37.md,34859,b7a51632fd1cd8732060a98684228d7a1124163d54b71af97ea17da986327bce,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:31:00,move,outputs\02_cards_v37\논점민소_llamaparse_p481-510_암기장_v37.md,_trash\2026-06-15\v37_dedup\논점민소_llamaparse_p481-510_암기장_v37.md,38212,b873e28dbdaa3618bf71ce7905bde4fcd5410eb7398cdf94b0cc5813f8e2b8b7,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:31:00,move,outputs\02_cards_v37\논점민소_llamaparse_p511-540_암기장_v37.md,_trash\2026-06-15\v37_dedup\논점민소_llamaparse_p511-540_암기장_v37.md,37515,63d716fe6d368d073db644b78b42c785e58476fe55bb60622c34c7b821ce3851,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:31:00,move,outputs\02_cards_v37\논점민소_llamaparse_p541-569_암기장_v37.md,_trash\2026-06-15\v37_dedup\논점민소_llamaparse_p541-569_암기장_v37.md,19835,5d70a600dfcf48f48bba5fc957c8442885f47f85461e7086cf4e0e61495b1c0e,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:31:00,move,outputs\02_cards_v37\해커스헌법사례_p361-362_v37.md,_trash\2026-06-15\v37_dedup\해커스헌법사례_p361-362_v37.md,589,8a39e91d1dabbb25fda48fb98041427bc134629fc00f368e1a9900b9348bf1e7,,v37 정리:중복/빈/junk(논점민소 cloze신본 대체),True
2026-06-15T13:51:41,move,outputs\anki\v4\기본서_형법_basic.tsv,_trash\2026-06-15\v4.2_보관\v4_기본서_형법_basic.tsv,298393,b85fde060891639f5d50a7e9ee250445aef731e4ed1a206e1290acdd8e52ff27,,v4.2 구 빌드 보관 — v37로 대체,True
2026-06-15T13:51:41,move,outputs\anki\v4\기본서_형법_cloze.tsv,_trash\2026-06-15\v4.2_보관\v4_기본서_형법_cloze.tsv,858327,5883f23632f5cd0176862aae63282306f4a799af107681be4b44547fabd37b90,,v4.2 구 빌드 보관 — v37로 대체,True
2026-06-15T13:51:42,move,outputs\anki\v4\암기장-객관식_헌법_basic.tsv,_trash\2026-06-15\v4.2_보관\v4_암기장-객관식_헌법_basic.tsv,1589064,2e4550272ad7d79a512373b6dfed4434f4cc18ab0877abe7870994a1f6c1c443,,v4.2 구 빌드 보관 — v37로 대체,True
2026-06-15T13:51:43,move,outputs\anki\v4\암기장-객관식_헌법_cloze.tsv,_trash\2026-06-15\v4.2_보관\v4_암기장-객관식_헌법_cloze.tsv,1684137,844fc90499bb467d7d8274de3ad218e05ce45d9aa67d1f25eb0ad1decacac7ad,,v4.2 구 빌드 보관 — v37로 대체,True
2026-06-15T13:51:43,move,outputs\anki\v4\암기장-객관식_형법_basic.tsv,_trash\2026-06-15\v4.2_보관\v4_암기장-객관식_형법_basic.tsv,278652,aa4231c281c00f2beedce6eb17708883598008b822db0656fa35eb410eda018c,,v4.2 구 빌드 보관 — v37로 대체,True
2026-06-15T13:51:44,move,outputs\anki\v4\암기장-객관식_형법_cloze.tsv,_trash\2026-06-15\v4.2_보관\v4_암기장-객관식_형법_cloze.tsv,1792745,3058d9a31613b929eb8ca4889ee8994bea59523daf7c961528f59454008366a8,,v4.2 구 빌드 보관 — v37로 대체,True
2026-06-15T13:51:44,move,outputs\anki\v4\암기장-사례형_헌법_basic.tsv,_trash\2026-06-15\v4.2_보관\v4_암기장-사례형_헌법_basic.tsv,174717,6a080c746323eff8eadf59eb2e2116eeda0e12665cbf769a6ce595ffd38fac82,,v4.2 구 빌드 보관 — v37로 대체,True
2026-06-15T13:51:44,move,outputs\anki\v4\암기장-사례형_형법_basic.tsv,_trash\2026-06-15\v4.2_보관\v4_암기장-사례형_형법_basic.tsv,502344,3a26defa7ba87568bdf93cc368bc3279e8457e317597e6d25926618d99bdf4e1,,v4.2 구 빌드 보관 — v37로 대체,True
2026-06-15T13:51:45,move,outputs\anki\v4\_manifest_v4.md,_trash\2026-06-15\v4.2_보관\v4__manifest_v4.md,2028,d3aed03a8993866100ac1256768ed4b306b8a9dfc37c0f850b4acd1c88697405,,v4.2 구 빌드 보관 — v37로 대체,True
2026-06-15T13:51:45,move,outputs\anki\v4\기본서_민법_basic.tsv,_trash\2026-06-15\v4.2_보관\v4_기본서_민법_basic.tsv,270735,9939da5642e6257f92bb3bf498e8efba4fc577ad0ee7d2f0ff49d94bd22004bc,,v4.2 구 빌드 보관 — v37로 대체,True
2026-06-15T13:51:46,move,outputs\anki\v4\기본서_민법_cloze.tsv,_trash\2026-06-15\v4.2_보관\v4_기본서_민법_cloze.tsv,95743,6b426c1c21660b3ef3e836d3edd0dee7305e708049d2cb8177fe8bf24428b9b0,,v4.2 구 빌드 보관 — v37로 대체,True
2026-06-15T13:51:46,move,outputs\anki\v4\암기장-객관식_민법_basic.tsv,_trash\2026-06-15\v4.2_보관\v4_암기장-객관식_민법_basic.tsv,2459365,bfd0e0f050ac0763f73517ddf0deec92e289a84759f6687e12e26a08413b8670,,v4.2 구 빌드 보관 — v37로 대체,True
2026-06-15T13:51:47,move,outputs\anki\v4\암기장-객관식_민법_cloze.tsv,_trash\2026-06-15\v4.2_보관\v4_암기장-객관식_민법_cloze.tsv,3564312,c1bd6104335b8293e66090850561e90fb5572daddbb0a8f0917e8975e26c284b,,v4.2 구 빌드 보관 — v37로 대체,True
2026-06-15T13:51:47,move,outputs\anki\v4\암기장-객관식_민사소송법_basic.tsv,_trash\2026-06-15\v4.2_보관\v4_암기장-객관식_민사소송법_basic.tsv,421282,457b0e2f9c7cce35c0af83914d2e4460c2d8585ea1d44af25593a2d91d009b6d,,v4.2 구 빌드 보관 — v37로 대체,True
2026-06-15T13:51:48,move,outputs\anki\v4\암기장-객관식_민사소송법_cloze.tsv,_trash\2026-06-15\v4.2_보관\v4_암기장-객관식_민사소송법_cloze.tsv,946302,2959fae60cde24374ee37bac329e216b8a6d4cc57a117be7372b9c50f1df474d,,v4.2 구 빌드 보관 — v37로 대체,True
2026-06-15T13:51:48,move,outputs\anki\v4\암기장-사례형_민법_basic.tsv,_trash\2026-06-15\v4.2_보관\v4_암기장-사례형_민법_basic.tsv,2424264,ebad80fe29101e78cb37ed2867926264b8025e42a1245b88d24101a544726c9f,,v4.2 구 빌드 보관 — v37로 대체,True
2026-06-15T13:51:49,move,outputs\anki\anki_basic.tsv,_trash\2026-06-15\v4.2_보관\anki_basic.tsv,5118735,63a2ce60d5c11b8e0bb74a328ba13c11dda001b65fb8c38182cadbc8f2d6c3f9,,v4.2 구 빌드 보관 — v37로 대체,True
2026-06-15T13:51:49,move,outputs\anki\anki_cloze.tsv,_trash\2026-06-15\v4.2_보관\anki_cloze.tsv,8087953,ea860e0b2b971a133b89d3523e74461d06f253a956177f436f5729145d6ca89f,,v4.2 구 빌드 보관 — v37로 대체,True
2026-06-16T13:16:10,move,H:\내 드라이브\sync\`CODEX_BOOTSTRAP_REPORT.md,H:\내 드라이브\sync\_meta\CODEX_BOOTSTRAP_REPORT.md,57954,0547fd4f4165b6516fbff0f13b64e1516b481f0f0f0d1af29e542716115d1be5,codex-bootstrap-2026-06-16,bootstrap report normalized into sync/_meta per AGENTS file-placement rule,True
2026-06-16T14:42:53,move,1.민사\94.교재\_분할_1\송영곤_요건사실론\송영곤_요건사실론_01.pdf,1.민사/요건사실론/요건사실론_01.pdf,54856758,4f664936b2daf29c7bba80f5ea0ec9fd7e12b5f1ff9bdd5c6e07575760f3cc0a,gyojae_reorg_2026-06-15,94교재 책중심 정리,True
2026-06-16T14:43:02,move,1.민사\94.교재\_분할_1\송영곤_요건사실론\송영곤 요건사실론_02.pdf,1.민사/요건사실론/요건사실론_02.pdf,55756204,a153c1483104cc0d4e355d8cb2b4fb2c74298d42bffb60c8a7d04e95e65ea562,gyojae_reorg_2026-06-15,94교재 책중심 정리,True
2026-06-16T14:43:15,move,1.민사\94.교재\송영곤 요건사실론.pdf,10.도서관/송영곤_요건사실론_원본.pdf,110603014,0d3bd0b8b685b0cc70a90fe71a248d5471b6fabd6a6b7381e9b47a0f36a104cc,gyojae_reorg_2026-06-15,94교재 책중심 정리,True
2026-06-16T14:43:23,move,1.민사\94.교재\_분할\송영곤_기록형연습1_23\송영곤_신민사법기록형연습1_기본편_23_01.pdf,1.민사/신민사법기록형연습1/신민사법기록형연습1_기본편_01.pdf,74349698,3d12e38d90c569815f0d23ce6595ed50a7b6711f724780a180a4e4484897c66a,gyojae_reorg_2026-06-15,94교재 책중심 정리,True
2026-06-16T14:43:31,move,1.민사\94.교재\_분할\송영곤_기록형연습1_23\송영곤 신 민사법 기록형 연습 1：기본편 (23.01)_02.pdf,1.민사/신민사법기록형연습1/신민사법기록형연습1_기본편_02.pdf,78348890,9cc7ef9c4d566057b92e30cb8f399e74113fe00b3996ec533c22cc67fe92eb83,gyojae_reorg_2026-06-15,94교재 책중심 정리,True
2026-06-16T14:43:39,move,1.민사\94.교재\_분할\송영곤_기록형연습1_23\송영곤 신 민사법 기록형 연습 1：기본편 (23.01)_03.pdf,1.민사/신민사법기록형연습1/신민사법기록형연습1_기본편_03.pdf,68238963,5913d2c367b27b3d6a27946184aebfd8186193a0dc89baec693d7d8a23e05a41,gyojae_reorg_2026-06-15,94교재 책중심 정리,True
2026-06-16T14:43:58,move,1.민사\94.교재\송영곤_신민사법기록형연습1_기본편_23.pdf,10.도서관/송영곤_신민사법기록형연습1_원본_23.pdf,220772633,ab530135e9e2c265c44e6cfba18252dd1b4618a016d5718419c887c6b8e3021e,gyojae_reorg_2026-06-15,94교재 책중심 정리,True
2026-06-16T14:44:10,move,1.민사\94.교재\송영곤_신민사법선택형연습1_가족법_26.pdf,_trash/2026-06-15/94교재정리/송영곤_신민사법선택형연습1_가족법_26.pdf,106898330,5a3f8ae8d0e0f4700a73bdbc2febc1ea9e7138154ab8b331996fc14faad34734,gyojae_reorg_2026-06-15,94교재 책중심 정리,True
2026-06-16T14:44:28,move,1.민사\94.교재\송영곤_신민사법선택형연습1_물권법_26.pdf,_trash/2026-06-15/94교재정리/송영곤_신민사법선택형연습1_물권법_26.pdf,109402423,629a1eec66f4d8fae6a56499a6df5ec0286decc5211062dc21b692db4daf7c8a,gyojae_reorg_2026-06-15,94교재 책중심 정리,True
2026-06-16T14:44:37,move,1.민사\94.교재\송영곤_신민사법선택형연습1_물적담보_26.pdf,_trash/2026-06-15/94교재정리/송영곤_신민사법선택형연습1_물적담보_26.pdf,60751739,05560def91f6801a6dd05a98b8e9a0805abcddfb9f62a305cdc3ea593c37157e,gyojae_reorg_2026-06-15,94교재 책중심 정리,True
